time 	 pedal_angle(deg) 	 bike speed(km/h) 	 distance(m) 	 cadence(rpm) 	 HR (BPM) 
3.339 	 235.7 	 -0.0 	 -0.0 	 -70.4 	 0 
3.351 	 235.7 	 -0.0 	 -0.0 	 -70.4 	 0 
3.352 	 237.0 	 -0.0 	 -0.0 	 -60.0 	 0 
3.354 	 237.0 	 -0.0 	 -0.0 	 -60.0 	 0 
3.368 	 237.0 	 -0.0 	 -0.0 	 -60.0 	 0 
3.372 	 238.9 	 -0.0 	 -0.0 	 -48.4 	 0 
3.374 	 239.9 	 -0.0 	 -0.0 	 -43.1 	 0 
3.375 	 239.9 	 -0.0 	 -0.0 	 -43.1 	 0 
3.388 	 239.9 	 -0.0 	 -0.0 	 -43.1 	 0 
3.389 	 239.9 	 -0.0 	 -0.0 	 -43.1 	 0 
3.391 	 239.9 	 -0.0 	 -0.0 	 -43.1 	 0 
3.405 	 239.9 	 -0.0 	 -0.0 	 -43.1 	 0 
3.406 	 244.8 	 -0.0 	 -0.0 	 -42.9 	 0 
3.407 	 244.8 	 -0.0 	 -0.0 	 -42.9 	 0 
3.416 	 244.8 	 -0.0 	 -0.0 	 -42.9 	 0 
3.417 	 246.3 	 -0.0 	 -0.0 	 -46.0 	 0 
3.419 	 246.3 	 -0.0 	 -0.0 	 -46.0 	 0 
3.436 	 246.3 	 -0.0 	 -0.0 	 -46.0 	 0 
3.442 	 246.3 	 -0.0 	 -0.0 	 -46.0 	 0 
3.448 	 246.3 	 -0.0 	 -0.0 	 -46.0 	 0 
3.450 	 250.8 	 -0.0 	 -0.0 	 -57.1 	 0 
3.457 	 250.8 	 -0.0 	 -0.0 	 -57.1 	 0 
3.459 	 250.8 	 -0.0 	 -0.0 	 -57.1 	 0 
3.472 	 250.8 	 -0.0 	 -0.0 	 -57.1 	 0 
3.474 	 250.8 	 -0.0 	 -0.0 	 -57.1 	 0 
3.475 	 250.8 	 -0.0 	 -0.0 	 -57.1 	 0 
3.480 	 250.8 	 -0.0 	 -0.0 	 -57.1 	 0 
3.488 	 261.4 	 -0.0 	 -0.0 	 -51.1 	 0 
3.489 	 263.8 	 -0.0 	 -0.0 	 -48.7 	 0 
3.504 	 263.8 	 -0.0 	 -0.0 	 -48.7 	 0 
3.505 	 263.8 	 -0.0 	 -0.0 	 -48.7 	 0 
3.507 	 263.8 	 -0.0 	 -0.0 	 -48.7 	 0 
3.508 	 263.8 	 -0.0 	 -0.0 	 -48.7 	 0 
3.516 	 263.8 	 -0.0 	 -0.0 	 -48.7 	 0 
3.517 	 263.8 	 -0.0 	 -0.0 	 -48.7 	 0 
3.524 	 263.8 	 -0.0 	 -0.0 	 -48.7 	 0 
3.525 	 269.9 	 -0.0 	 -0.0 	 -40.6 	 0 
3.540 	 269.9 	 -0.0 	 -0.0 	 -40.6 	 0 
3.541 	 271.8 	 -0.0 	 -0.0 	 -40.3 	 0 
3.543 	 271.8 	 -0.0 	 -0.0 	 -40.3 	 0 
3.560 	 271.8 	 -0.0 	 -0.0 	 -40.3 	 0 
3.568 	 276.3 	 -0.0 	 -0.0 	 -46.2 	 0 
3.569 	 276.3 	 -0.0 	 -0.0 	 -46.2 	 0 
3.576 	 276.3 	 -0.0 	 -0.0 	 -46.2 	 0 
3.577 	 281.9 	 -0.0 	 -0.0 	 -55.0 	 0 
3.592 	 281.9 	 -0.0 	 -0.0 	 -55.0 	 0 
3.593 	 288.1 	 -0.0 	 -0.0 	 -54.8 	 0 
3.595 	 288.1 	 -0.0 	 -0.0 	 -54.8 	 0 
3.596 	 288.1 	 -0.0 	 -0.0 	 -54.8 	 0 
3.610 	 288.1 	 -0.0 	 -0.0 	 -54.8 	 0 
3.612 	 288.1 	 -0.0 	 -0.0 	 -54.8 	 0 
3.613 	 288.1 	 -0.0 	 -0.0 	 -54.8 	 0 
3.615 	 288.1 	 -0.0 	 -0.0 	 -54.8 	 0 
3.624 	 288.1 	 -0.0 	 -0.0 	 -54.8 	 0 
3.625 	 291.0 	 -0.0 	 -0.0 	 -49.9 	 0 
3.640 	 291.0 	 -0.0 	 -0.0 	 -49.9 	 0 
3.641 	 298.6 	 -0.0 	 -0.0 	 -44.3 	 0 
3.643 	 298.6 	 -0.0 	 -0.0 	 -44.3 	 0 
3.644 	 306.7 	 -0.0 	 -0.0 	 -43.4 	 0 
3.648 	 306.7 	 -0.0 	 -0.0 	 -43.4 	 0 
3.661 	 306.7 	 -0.0 	 -0.0 	 -43.4 	 0 
3.667 	 306.7 	 -0.0 	 -0.0 	 -43.4 	 0 
3.684 	 306.7 	 -0.0 	 -0.0 	 -43.4 	 0 
3.685 	 309.2 	 -0.0 	 -0.0 	 -41.3 	 0 
3.687 	 309.2 	 -0.0 	 -0.0 	 -41.3 	 0 
3.688 	 309.2 	 -0.0 	 -0.0 	 -41.3 	 0 
3.704 	 309.2 	 -0.0 	 -0.0 	 -41.3 	 0 
3.705 	 315.0 	 -0.0 	 -0.0 	 -46.4 	 0 
3.707 	 315.0 	 -0.0 	 -0.0 	 -46.4 	 0 
3.708 	 315.0 	 -0.0 	 -0.0 	 -46.4 	 0 
3.723 	 315.0 	 -0.0 	 -0.0 	 -46.4 	 0 
3.724 	 320.5 	 -0.0 	 -0.0 	 -44.5 	 0 
3.726 	 320.5 	 -0.0 	 -0.0 	 -44.5 	 0 
3.727 	 320.5 	 -0.0 	 -0.0 	 -44.5 	 0 
3.740 	 320.5 	 -0.0 	 -0.0 	 -44.5 	 0 
3.741 	 323.1 	 -0.0 	 -0.0 	 -43.8 	 0 
3.743 	 323.1 	 -0.0 	 -0.0 	 -43.8 	 0 
3.744 	 323.1 	 -0.0 	 -0.0 	 -43.8 	 0 
3.760 	 323.1 	 -0.0 	 -0.0 	 -43.8 	 0 
3.761 	 328.2 	 -0.0 	 -0.0 	 -41.4 	 0 
3.763 	 328.2 	 -0.0 	 -0.0 	 -41.4 	 0 
3.764 	 328.2 	 -0.0 	 -0.0 	 -41.4 	 0 
3.778 	 328.2 	 -0.0 	 -0.0 	 -41.4 	 0 
3.784 	 328.2 	 -0.0 	 -0.0 	 -41.4 	 0 
3.804 	 336.2 	 -0.0 	 -0.0 	 -43.9 	 0 
3.805 	 340.7 	 -0.0 	 -0.0 	 -35.3 	 0 
3.807 	 340.7 	 -0.0 	 -0.0 	 -35.3 	 0 
3.808 	 340.7 	 -0.0 	 -0.0 	 -35.3 	 0 
3.809 	 340.7 	 -0.0 	 -0.0 	 -35.3 	 0 
3.824 	 340.7 	 -0.0 	 -0.0 	 -35.3 	 0 
3.825 	 345.9 	 -0.0 	 -0.0 	 -29.5 	 0 
3.826 	 345.9 	 -0.0 	 -0.0 	 -29.5 	 0 
3.828 	 345.9 	 -0.0 	 -0.0 	 -29.5 	 0 
3.840 	 345.9 	 -0.0 	 -0.0 	 -29.5 	 0 
3.841 	 347.7 	 -0.0 	 -0.0 	 -29.6 	 0 
3.843 	 347.7 	 -0.0 	 -0.0 	 -29.6 	 0 
3.856 	 347.7 	 -0.0 	 -0.0 	 -29.6 	 0 
3.857 	 350.9 	 -0.0 	 -0.0 	 -27.7 	 0 
3.859 	 350.9 	 -0.0 	 -0.0 	 -27.7 	 0 
3.876 	 350.9 	 -0.0 	 -0.0 	 -27.7 	 0 
3.877 	 352.3 	 -0.0 	 -0.0 	 -25.4 	 0 
3.879 	 352.3 	 -0.0 	 -0.0 	 -25.4 	 0 
3.880 	 352.3 	 -0.0 	 -0.0 	 -25.4 	 0 
3.882 	 352.3 	 -0.0 	 -0.0 	 -25.4 	 0 
3.902 	 352.3 	 -0.0 	 -0.0 	 -25.4 	 0 
3.920 	 354.8 	 -0.0 	 -0.0 	 -23.8 	 0 
3.921 	 357.6 	 -0.0 	 -0.0 	 -24.0 	 0 
3.923 	 357.6 	 -0.0 	 -0.0 	 -24.0 	 0 
3.936 	 357.6 	 -0.0 	 -0.0 	 -24.0 	 0 
3.937 	 0.9 	 -0.0 	 -0.0 	 -19.3 	 0 
3.939 	 0.9 	 -0.0 	 -0.0 	 -19.3 	 0 
3.940 	 0.9 	 -0.0 	 -0.0 	 -19.3 	 0 
3.942 	 0.9 	 -0.0 	 -0.0 	 -19.3 	 0 
3.952 	 0.9 	 -0.0 	 -0.0 	 -19.3 	 0 
3.953 	 1.9 	 -0.0 	 -0.0 	 -18.9 	 0 
3.955 	 1.9 	 -0.0 	 -0.0 	 -18.9 	 0 
3.968 	 1.9 	 -0.0 	 -0.0 	 -18.9 	 0 
3.970 	 3.7 	 -0.0 	 -0.0 	 -14.6 	 0 
3.971 	 3.7 	 -0.0 	 -0.0 	 -14.6 	 0 
3.976 	 3.7 	 -0.0 	 -0.0 	 -14.6 	 0 
3.992 	 3.7 	 -0.0 	 -0.0 	 -14.6 	 0 
3.994 	 5.1 	 -0.0 	 -0.0 	 -12.6 	 0 
3.995 	 5.1 	 -0.0 	 -0.0 	 -12.6 	 0 
3.996 	 5.1 	 -0.0 	 -0.0 	 -12.6 	 0 
3.998 	 5.1 	 -0.0 	 -0.0 	 -12.6 	 0 
4.017 	 5.1 	 -0.0 	 -0.0 	 -12.6 	 0 
4.023 	 6.9 	 -0.0 	 -0.0 	 -10.6 	 0 
4.025 	 6.9 	 -0.0 	 -0.0 	 -10.6 	 0 
4.039 	 6.9 	 -0.0 	 -0.0 	 -10.6 	 0 
4.041 	 7.3 	 -0.0 	 -0.0 	 -8.9 	 0 
4.042 	 7.3 	 -0.0 	 -0.0 	 -8.9 	 0 
4.043 	 7.3 	 -0.0 	 -0.0 	 -8.9 	 0 
4.060 	 7.3 	 -0.0 	 -0.0 	 -8.9 	 0 
4.061 	 8.0 	 -0.0 	 -0.0 	 -7.2 	 0 
4.063 	 8.0 	 -0.0 	 -0.0 	 -7.2 	 0 
4.064 	 8.0 	 -0.0 	 -0.0 	 -7.2 	 0 
4.068 	 8.0 	 -0.0 	 -0.0 	 -7.2 	 0 
4.076 	 8.7 	 -0.0 	 -0.0 	 -3.2 	 0 
4.077 	 8.7 	 -0.0 	 -0.0 	 -3.2 	 0 
4.092 	 8.7 	 -0.0 	 -0.0 	 -3.2 	 0 
4.093 	 8.7 	 -0.0 	 -0.0 	 -3.2 	 0 
4.095 	 8.7 	 -0.0 	 -0.0 	 -3.2 	 0 
4.100 	 8.7 	 -0.0 	 -0.0 	 -3.2 	 0 
4.116 	 8.7 	 -0.0 	 -0.0 	 -3.2 	 0 
4.117 	 8.6 	 -0.0 	 -0.0 	 0.1 	 0 
4.123 	 8.6 	 -0.0 	 -0.0 	 0.1 	 0 
4.140 	 8.6 	 -0.0 	 -0.0 	 0.1 	 0 
4.142 	 6.8 	 -0.0 	 -0.0 	 10.4 	 0 
4.143 	 6.8 	 -0.0 	 -0.0 	 10.4 	 0 
4.144 	 6.8 	 -0.0 	 -0.0 	 10.4 	 0 
4.148 	 6.8 	 -0.0 	 -0.0 	 10.4 	 0 
4.156 	 4.6 	 -0.0 	 -0.0 	 19.8 	 0 
4.157 	 4.6 	 -0.0 	 -0.0 	 19.8 	 0 
4.172 	 4.6 	 -0.0 	 -0.0 	 19.8 	 0 
4.173 	 4.6 	 -0.0 	 -0.0 	 19.8 	 0 
4.175 	 4.6 	 -0.0 	 -0.0 	 19.8 	 0 
4.180 	 4.6 	 -0.0 	 -0.0 	 19.8 	 0 
4.190 	 0.5 	 -0.0 	 -0.0 	 38.3 	 0 
4.192 	 351.1 	 -0.0 	 -0.0 	 56.7 	 0 
4.193 	 351.1 	 -0.0 	 -0.0 	 56.7 	 0 
4.208 	 351.1 	 -0.0 	 -0.0 	 56.7 	 0 
4.210 	 351.1 	 -0.0 	 -0.0 	 56.7 	 0 
4.211 	 351.1 	 -0.0 	 -0.0 	 56.7 	 0 
4.223 	 351.1 	 -0.0 	 -0.0 	 56.7 	 0 
4.230 	 351.1 	 -0.0 	 -0.0 	 56.7 	 0 
4.242 	 347.4 	 -0.0 	 -0.0 	 63.2 	 0 
4.243 	 338.7 	 -0.0 	 -0.0 	 79.5 	 0 
4.252 	 338.7 	 -0.0 	 -0.0 	 79.5 	 0 
4.253 	 338.7 	 -0.0 	 -0.0 	 79.5 	 0 
4.260 	 338.7 	 -0.0 	 -0.0 	 79.5 	 0 
4.261 	 328.3 	 -0.0 	 -0.0 	 95.9 	 0 
4.276 	 328.3 	 -0.0 	 -0.0 	 95.9 	 0 
4.277 	 310.3 	 -0.0 	 -0.0 	 110.7 	 0 
4.279 	 303.7 	 -0.0 	 -0.0 	 113.0 	 0 
4.280 	 303.7 	 -0.0 	 -0.0 	 113.0 	 0 
4.292 	 303.7 	 -0.0 	 -0.0 	 113.0 	 0 
4.300 	 303.7 	 -0.0 	 -0.0 	 113.0 	 0 
4.301 	 303.7 	 -0.0 	 -0.0 	 113.0 	 0 
4.303 	 303.7 	 -0.0 	 -0.0 	 113.0 	 0 
4.304 	 303.7 	 -0.0 	 -0.0 	 113.0 	 0 
4.320 	 303.7 	 -0.0 	 -0.0 	 113.0 	 0 
4.321 	 291.1 	 -0.0 	 -0.0 	 98.7 	 0 
4.323 	 291.1 	 -0.0 	 -0.0 	 98.7 	 0 
4.324 	 291.1 	 -0.0 	 -0.0 	 98.7 	 0 
4.340 	 291.1 	 -0.0 	 -0.0 	 98.7 	 0 
4.344 	 291.1 	 -0.0 	 -0.0 	 98.7 	 0 
4.347 	 291.1 	 -0.0 	 -0.0 	 98.7 	 0 
4.358 	 274.1 	 -0.0 	 -0.0 	 91.6 	 0 
4.360 	 262.1 	 -0.0 	 -0.0 	 95.5 	 0 
4.375 	 262.1 	 -0.0 	 -0.0 	 95.5 	 0 
4.396 	 242.2 	 -0.0 	 -0.0 	 105.7 	 0 
4.400 	 242.2 	 -0.0 	 -0.0 	 105.7 	 0 
4.408 	 242.2 	 -0.0 	 -0.0 	 105.7 	 0 
4.433 	 242.2 	 -0.0 	 -0.0 	 105.7 	 0 
4.444 	 225.2 	 -0.0 	 -0.0 	 86.2 	 0 
4.446 	 225.2 	 -0.0 	 -0.0 	 86.2 	 0 
4.454 	 225.2 	 -0.0 	 -0.0 	 86.2 	 0 
4.459 	 225.2 	 -0.0 	 -0.0 	 86.2 	 0 
4.468 	 225.2 	 -0.0 	 -0.0 	 86.2 	 0 
4.469 	 225.2 	 -0.0 	 -0.0 	 86.2 	 0 
4.470 	 225.2 	 -0.0 	 -0.0 	 86.2 	 0 
4.476 	 225.2 	 -0.0 	 -0.0 	 86.2 	 0 
4.484 	 200.4 	 -0.0 	 -0.0 	 93.5 	 0 
4.509 	 195.4 	 -0.0 	 -0.0 	 95.6 	 0 
4.511 	 195.4 	 -0.0 	 -0.0 	 95.6 	 0 
4.512 	 195.4 	 -0.0 	 -0.0 	 95.6 	 0 
4.514 	 195.4 	 -0.0 	 -0.0 	 95.6 	 0 
4.515 	 195.4 	 -0.0 	 -0.0 	 95.6 	 0 
4.517 	 195.4 	 -0.0 	 -0.0 	 95.6 	 0 
4.540 	 186.7 	 -0.0 	 -0.0 	 83.1 	 0 
4.542 	 186.7 	 -0.0 	 -0.0 	 83.1 	 0 
4.543 	 186.7 	 -0.0 	 -0.0 	 83.1 	 0 
4.564 	 173.9 	 -0.0 	 -0.0 	 69.9 	 0 
4.585 	 173.9 	 -0.0 	 -0.0 	 69.9 	 0 
4.604 	 163.1 	 -0.0 	 -0.0 	 105.4 	 0 
4.606 	 163.1 	 -0.0 	 -0.0 	 105.4 	 0 
4.607 	 163.1 	 -0.0 	 -0.0 	 105.4 	 0 
4.609 	 163.1 	 -0.0 	 -0.0 	 105.4 	 0 
4.610 	 163.1 	 -0.0 	 -0.0 	 105.4 	 0 
4.611 	 163.1 	 -0.0 	 -0.0 	 105.4 	 0 
4.620 	 163.1 	 -0.0 	 -0.0 	 105.4 	 0 
4.621 	 163.1 	 -0.0 	 -0.0 	 105.4 	 0 
4.623 	 163.1 	 -0.0 	 -0.0 	 105.4 	 0 
4.635 	 163.1 	 -0.0 	 -0.0 	 105.4 	 0 
4.636 	 163.1 	 -0.0 	 -0.0 	 105.4 	 0 
4.638 	 163.1 	 -0.0 	 -0.0 	 105.4 	 0 
4.644 	 122.9 	 -0.0 	 -0.0 	 65.1 	 0 
4.649 	 122.9 	 -0.0 	 -0.0 	 65.1 	 0 
4.650 	 122.9 	 -0.0 	 -0.0 	 65.1 	 0 
4.652 	 122.9 	 -0.0 	 -0.0 	 65.1 	 0 
4.653 	 122.9 	 -0.0 	 -0.0 	 65.1 	 0 
4.655 	 122.9 	 -0.0 	 -0.0 	 65.1 	 0 
4.656 	 122.9 	 -0.0 	 -0.0 	 65.1 	 0 
4.658 	 122.9 	 -0.0 	 -0.0 	 65.1 	 0 
4.659 	 122.9 	 -0.0 	 -0.0 	 65.1 	 0 
4.661 	 122.9 	 -0.0 	 -0.0 	 65.1 	 0 
4.662 	 122.9 	 -0.0 	 -0.0 	 65.1 	 0 
4.672 	 122.9 	 -0.0 	 -0.0 	 65.1 	 0 
4.674 	 122.9 	 -0.0 	 -0.0 	 65.1 	 0 
4.676 	 122.9 	 -0.0 	 -0.0 	 65.1 	 0 
4.677 	 122.9 	 -0.0 	 -0.0 	 65.1 	 0 
4.679 	 122.9 	 -0.0 	 -0.0 	 65.1 	 0 
4.681 	 95.4 	 -0.0 	 -0.0 	 66.5 	 0 
4.682 	 95.4 	 -0.0 	 -0.0 	 66.5 	 0 
4.684 	 95.4 	 -0.0 	 -0.0 	 66.5 	 0 
4.691 	 95.4 	 -0.0 	 -0.0 	 66.5 	 0 
4.699 	 90.9 	 -0.0 	 -0.0 	 61.9 	 0 
4.700 	 90.9 	 -0.0 	 -0.0 	 61.9 	 0 
4.702 	 90.9 	 -0.0 	 -0.0 	 61.9 	 0 
4.705 	 90.9 	 -0.0 	 -0.0 	 61.9 	 0 
4.729 	 81.5 	 -0.0 	 -0.0 	 58.3 	 0 
4.731 	 81.5 	 -0.0 	 -0.0 	 58.3 	 0 
4.732 	 81.5 	 -0.0 	 -0.0 	 58.3 	 0 
4.735 	 81.5 	 -0.0 	 -0.0 	 58.3 	 0 
4.737 	 81.5 	 -0.0 	 -0.0 	 58.3 	 0 
4.739 	 81.5 	 -0.0 	 -0.0 	 58.3 	 0 
4.741 	 81.5 	 -0.0 	 -0.0 	 58.3 	 0 
4.742 	 81.5 	 -0.0 	 -0.0 	 58.3 	 0 
4.744 	 81.5 	 -0.0 	 -0.0 	 58.3 	 0 
4.745 	 81.5 	 -0.0 	 -0.0 	 58.3 	 0 
4.747 	 81.5 	 -0.0 	 -0.0 	 58.3 	 0 
4.748 	 81.5 	 -0.0 	 -0.0 	 58.3 	 0 
4.750 	 81.5 	 -0.0 	 -0.0 	 58.3 	 0 
4.751 	 81.5 	 -0.0 	 -0.0 	 58.3 	 0 
4.753 	 77.4 	 -0.0 	 -0.0 	 56.2 	 0 
4.755 	 77.4 	 -0.0 	 -0.0 	 56.2 	 0 
4.756 	 77.4 	 -0.0 	 -0.0 	 56.2 	 0 
4.758 	 77.4 	 -0.0 	 -0.0 	 56.2 	 0 
4.759 	 77.4 	 -0.0 	 -0.0 	 56.2 	 0 
4.764 	 77.4 	 -0.0 	 -0.0 	 56.2 	 0 
4.765 	 77.4 	 -0.0 	 -0.0 	 56.2 	 0 
4.767 	 77.4 	 -0.0 	 -0.0 	 56.2 	 0 
4.768 	 77.4 	 -0.0 	 -0.0 	 56.2 	 0 
4.769 	 77.4 	 -0.0 	 -0.0 	 56.2 	 0 
4.771 	 77.4 	 -0.0 	 -0.0 	 56.2 	 0 
4.772 	 77.4 	 -0.0 	 -0.0 	 56.2 	 0 
4.774 	 77.4 	 -0.0 	 -0.0 	 56.2 	 0 
4.775 	 77.4 	 -0.0 	 -0.0 	 56.2 	 0 
4.777 	 77.4 	 -0.0 	 -0.0 	 56.2 	 0 
4.778 	 77.4 	 -0.0 	 -0.0 	 56.2 	 0 
4.780 	 77.4 	 -0.0 	 -0.0 	 56.2 	 0 
4.781 	 77.4 	 -0.0 	 -0.0 	 56.2 	 0 
4.783 	 77.4 	 -0.0 	 -0.0 	 56.2 	 0 
4.784 	 77.4 	 -0.0 	 -0.0 	 56.2 	 0 
4.786 	 77.4 	 -0.0 	 -0.0 	 56.2 	 0 
4.787 	 71.0 	 -0.0 	 -0.0 	 44.8 	 0 
4.801 	 71.0 	 -0.0 	 -0.0 	 44.8 	 0 
4.803 	 71.0 	 -0.0 	 -0.0 	 44.8 	 0 
4.810 	 71.0 	 -0.0 	 -0.0 	 44.8 	 0 
4.836 	 59.9 	 -0.0 	 -0.0 	 13.8 	 0 
4.837 	 59.9 	 -0.0 	 -0.0 	 13.8 	 0 
4.839 	 59.9 	 -0.0 	 -0.0 	 13.8 	 0 
4.840 	 59.9 	 -0.0 	 -0.0 	 13.8 	 0 
4.842 	 59.9 	 -0.0 	 -0.0 	 13.8 	 0 
4.843 	 59.9 	 -0.0 	 -0.0 	 13.8 	 0 
4.844 	 59.9 	 -0.0 	 -0.0 	 13.8 	 0 
4.846 	 59.9 	 -0.0 	 -0.0 	 13.8 	 0 
4.847 	 59.9 	 -0.0 	 -0.0 	 13.8 	 0 
4.848 	 59.9 	 -0.0 	 -0.0 	 13.8 	 0 
4.850 	 59.9 	 -0.0 	 -0.0 	 13.8 	 0 
4.851 	 59.9 	 -0.0 	 -0.0 	 13.8 	 0 
4.852 	 59.9 	 -0.0 	 -0.0 	 13.8 	 0 
4.854 	 59.9 	 -0.0 	 -0.0 	 13.8 	 0 
4.855 	 59.9 	 -0.0 	 -0.0 	 13.8 	 0 
4.857 	 59.7 	 -0.0 	 -0.0 	 -0.8 	 0 
4.886 	 71.6 	 -0.0 	 -0.0 	 -64.0 	 0 
4.924 	 77.1 	 -0.0 	 -0.0 	 -84.8 	 0 
4.930 	 77.1 	 -0.0 	 -0.0 	 -84.8 	 0 
4.936 	 108.0 	 -0.0 	 -0.0 	 -136.6 	 0 
4.943 	 141.0 	 -0.0 	 -0.0 	 -129.5 	 0 
4.948 	 141.0 	 -0.0 	 -0.0 	 -129.5 	 0 
4.952 	 141.0 	 -0.0 	 -0.0 	 -129.5 	 0 
4.956 	 141.0 	 -0.0 	 -0.0 	 -129.5 	 0 
4.960 	 141.0 	 -0.0 	 -0.0 	 -129.5 	 0 
4.964 	 141.0 	 -0.0 	 -0.0 	 -129.5 	 0 
4.968 	 141.0 	 -0.0 	 -0.0 	 -129.5 	 0 
4.996 	 141.0 	 -0.0 	 -0.0 	 -129.5 	 0 
4.999 	 141.0 	 -0.0 	 -0.0 	 -129.5 	 0 
5.000 	 150.8 	 -0.0 	 -0.0 	 -131.3 	 0 
5.002 	 150.8 	 -0.0 	 -0.0 	 -131.3 	 0 
5.004 	 150.8 	 -0.0 	 -0.0 	 -131.3 	 0 
5.005 	 150.8 	 -0.0 	 -0.0 	 -131.3 	 0 
5.015 	 150.8 	 -0.0 	 -0.0 	 -131.3 	 0 
5.020 	 150.8 	 -0.0 	 -0.0 	 -131.3 	 0 
5.024 	 150.8 	 -0.0 	 -0.0 	 -131.3 	 0 
5.037 	 193.1 	 -0.0 	 -0.0 	 -102.1 	 0 
5.052 	 211.7 	 -0.0 	 -0.0 	 -102.0 	 0 
5.056 	 211.7 	 -0.0 	 -0.0 	 -102.0 	 0 
5.059 	 211.7 	 -0.0 	 -0.0 	 -102.0 	 0 
5.072 	 223.6 	 -0.0 	 -0.0 	 -90.2 	 0 
5.080 	 223.6 	 -0.0 	 -0.0 	 -90.2 	 0 
5.096 	 229.0 	 -0.0 	 -0.0 	 -80.1 	 0 
5.104 	 229.0 	 -0.0 	 -0.0 	 -80.1 	 0 
5.107 	 229.0 	 -0.0 	 -0.0 	 -80.1 	 0 
5.128 	 229.0 	 -0.0 	 -0.0 	 -80.1 	 0 
5.129 	 229.0 	 -0.0 	 -0.0 	 -80.1 	 0 
5.149 	 229.0 	 -0.0 	 -0.0 	 -80.1 	 0 
5.157 	 257.1 	 -0.0 	 -0.0 	 -58.8 	 0 
5.209 	 264.5 	 -0.0 	 -0.0 	 -27.7 	 0 
5.210 	 266.1 	 -0.0 	 -0.0 	 -21.6 	 0 
5.211 	 266.1 	 -0.0 	 -0.0 	 -21.6 	 0 
5.250 	 266.7 	 -0.0 	 -0.0 	 -16.1 	 0 
5.276 	 266.7 	 -0.0 	 -0.0 	 -16.1 	 0 
5.278 	 268.6 	 -0.0 	 -0.0 	 -10.0 	 0 
5.279 	 268.6 	 -0.0 	 -0.0 	 -10.0 	 0 
5.281 	 268.6 	 -0.0 	 -0.0 	 -10.0 	 0 
5.282 	 268.6 	 -0.0 	 -0.0 	 -10.0 	 0 
5.303 	 268.6 	 -0.0 	 -0.0 	 -10.0 	 0 
5.305 	 268.7 	 -0.0 	 -0.0 	 -6.0 	 0 
5.306 	 268.7 	 -0.0 	 -0.0 	 -6.0 	 0 
5.320 	 268.7 	 -0.0 	 -0.0 	 -6.0 	 0 
5.321 	 268.7 	 -0.0 	 -0.0 	 -6.0 	 0 
5.336 	 268.7 	 -0.0 	 -0.0 	 5.2 	 0 
5.337 	 268.7 	 -0.0 	 -0.0 	 5.2 	 0 
5.340 	 268.7 	 -0.0 	 -0.0 	 5.2 	 0 
5.342 	 268.7 	 -0.0 	 -0.0 	 5.2 	 0 
5.344 	 268.7 	 -0.0 	 -0.0 	 5.2 	 0 
5.345 	 268.9 	 -0.0 	 -0.0 	 6.4 	 0 
5.347 	 268.9 	 -0.0 	 -0.0 	 6.4 	 0 
5.348 	 268.9 	 -0.0 	 -0.0 	 6.4 	 0 
5.350 	 268.9 	 -0.0 	 -0.0 	 6.4 	 0 
5.351 	 268.9 	 -0.0 	 -0.0 	 6.4 	 0 
5.352 	 268.9 	 -0.0 	 -0.0 	 6.4 	 0 
5.354 	 268.9 	 -0.0 	 -0.0 	 6.4 	 0 
5.355 	 268.9 	 -0.0 	 -0.0 	 6.4 	 0 
5.356 	 268.9 	 -0.0 	 -0.0 	 6.4 	 0 
5.358 	 268.9 	 -0.0 	 -0.0 	 6.4 	 0 
5.359 	 268.9 	 -0.0 	 -0.0 	 6.4 	 0 
5.361 	 268.9 	 -0.0 	 -0.0 	 6.4 	 0 
5.362 	 268.9 	 -0.0 	 -0.0 	 6.4 	 0 
5.364 	 268.9 	 -0.0 	 -0.0 	 6.4 	 0 
5.365 	 268.9 	 -0.0 	 -0.0 	 6.4 	 0 
5.367 	 268.9 	 -0.0 	 -0.0 	 6.4 	 0 
5.368 	 268.9 	 -0.0 	 -0.0 	 6.4 	 0 
5.370 	 268.9 	 -0.0 	 -0.0 	 6.4 	 0 
5.371 	 268.9 	 -0.0 	 -0.0 	 6.4 	 0 
5.381 	 269.0 	 -0.0 	 -0.0 	 8.0 	 0 
5.388 	 269.0 	 -0.0 	 -0.0 	 8.0 	 0 
5.394 	 269.0 	 -0.0 	 -0.0 	 10.1 	 0 
5.395 	 269.0 	 -0.0 	 -0.0 	 10.1 	 0 
5.408 	 269.0 	 -0.0 	 -0.0 	 12.8 	 0 
5.410 	 269.0 	 -0.0 	 -0.0 	 12.8 	 0 
5.411 	 269.0 	 -0.0 	 -0.0 	 12.8 	 0 
5.413 	 269.0 	 -0.0 	 -0.0 	 12.8 	 0 
5.414 	 269.0 	 -0.0 	 -0.0 	 12.8 	 0 
5.415 	 269.0 	 -0.0 	 -0.0 	 12.8 	 0 
5.444 	 268.6 	 -0.0 	 -0.0 	 7.7 	 0 
5.446 	 268.6 	 -0.0 	 -0.0 	 7.7 	 0 
5.458 	 268.6 	 -0.0 	 -0.0 	 7.7 	 0 
5.460 	 268.6 	 -0.0 	 -0.0 	 7.7 	 0 
5.461 	 268.6 	 -0.0 	 -0.0 	 7.7 	 0 
5.476 	 268.6 	 -0.0 	 -0.0 	 7.7 	 0 
